date,temp_max,temp_min,temp_mean,precipitation,humidity,wind_speed_max,frost,severe_frost,temp_range,is_forecast
2016-10-04,29.8,19.1,24.7,0.0,65.0,10.5,0,0,10.7,False
2016-10-05,27.3,21.3,24.1,0.0,71.0,12.5,0,0,6.0,False
2016-10-06,25.8,20.6,22.8,0.1,81.0,10.9,0,0,5.199999999999999,False
2016-10-07,26.1,20.2,23.0,1.2,75.0,14.8,0,0,5.900000000000002,False
2016-10-08,26.8,18.3,22.7,0.0,74.0,17.4,0,0,8.5,False
2016-10-09,26.7,19.0,23.0,0.0,80.0,12.6,0,0,7.699999999999999,False
2016-10-10,27.4,19.2,23.1,0.0,70.0,13.1,0,0,8.2,False
2016-10-11,27.7,19.9,23.5,0.0,65.0,14.2,0,0,7.800000000000001,False
2016-10-12,26.6,19.9,23.3,0.0,76.0,12.2,0,0,6.700000000000003,False
2016-10-13,28.5,19.0,23.7,0.0,68.0,22.7,0,0,9.5,False
2016-10-14,27.0,19.0,22.7,0.0,69.0,13.5,0,0,8.0,False
2016-10-15,28.2,19.3,23.2,0.0,59.0,10.9,0,0,8.899999999999999,False
2016-10-16,27.3,17.5,22.4,0.0,58.0,12.2,0,0,9.8,False
2016-10-17,28.4,18.0,23.1,0.0,58.0,11.2,0,0,10.4,False
2016-10-18,25.3,17.9,21.6,1.2,66.0,9.7,0,0,7.400000000000002,False
2016-10-19,25.0,16.4,20.5,0.0,71.0,11.9,0,0,8.600000000000001,False
2016-10-20,24.3,17.9,20.7,0.0,78.0,11.2,0,0,6.400000000000002,False
2016-10-21,24.9,17.8,21.0,0.0,74.0,11.7,0,0,7.099999999999998,False
2016-10-22,24.8,18.1,21.2,0.0,74.0,10.2,0,0,6.699999999999999,False
2016-10-23,26.3,18.8,22.1,0.6,71.0,10.3,0,0,7.5,False
2016-10-24,26.5,16.9,21.4,1.1,72.0,9.0,0,0,9.6,False
2016-10-25,27.4,16.9,21.7,0.0,65.0,10.1,0,0,10.5,False
2016-10-26,25.3,16.0,20.8,0.0,65.0,10.5,0,0,9.3,False
2016-10-27,24.8,16.1,20.6,0.0,69.0,9.7,0,0,8.7,False
2016-10-28,26.2,16.5,21.3,0.0,63.0,10.0,0,0,9.7,False
2016-10-29,26.0,17.5,21.7,0.0,64.0,15.3,0,0,8.5,False
2016-10-30,27.1,17.6,22.0,0.0,59.0,24.1,0,0,9.5,False
2016-10-31,24.1,17.0,19.8,22.9,67.0,24.3,0,0,7.100000000000001,False
2016-11-01,19.7,14.0,16.9,16.0,78.0,16.6,0,0,5.699999999999999,False
2016-11-02,18.8,11.4,15.3,0.1,50.0,12.6,0,0,7.4,False
2016-11-03,19.4,11.2,15.7,0.0,72.0,9.7,0,0,8.2,False
2016-11-04,20.2,13.9,16.6,0.0,80.0,14.2,0,0,6.299999999999999,False
2016-11-05,21.2,13.9,17.1,0.1,79.0,11.5,0,0,7.299999999999999,False
2016-11-06,21.3,14.0,17.6,0.0,81.0,13.2,0,0,7.300000000000001,False
2016-11-07,22.0,14.8,18.0,0.0,79.0,14.3,0,0,7.199999999999999,False
2016-11-08,21.8,16.1,18.5,0.2,85.0,10.3,0,0,5.699999999999999,False
2016-11-09,22.0,14.3,18.1,0.3,82.0,17.5,0,0,7.699999999999999,False
2016-11-10,22.0,16.7,19.0,2.9,73.0,22.6,0,0,5.300000000000001,False
2016-11-11,22.1,13.1,17.8,0.0,68.0,16.6,0,0,9.000000000000002,False
2016-11-12,21.4,13.9,17.2,0.0,78.0,8.1,0,0,7.499999999999998,False
2016-11-13,22.5,14.3,17.9,0.0,75.0,18.5,0,0,8.2,False
2016-11-14,21.7,13.6,17.3,0.0,70.0,16.5,0,0,8.1,False
2016-11-15,20.8,12.8,17.0,0.0,69.0,11.6,0,0,8.0,False
2016-11-16,19.0,12.6,15.5,0.0,66.0,13.2,0,0,6.4,False
2016-11-17,17.1,11.5,14.4,0.0,58.0,9.7,0,0,5.600000000000001,False
2016-11-18,18.6,9.1,13.9,0.0,67.0,8.4,0,0,9.500000000000002,False
2016-11-19,21.1,10.1,15.2,0.0,62.0,5.8,0,0,11.000000000000002,False
2016-11-20,22.9,10.9,16.3,0.0,56.0,10.1,0,0,11.999999999999998,False
2016-11-21,22.3,11.1,16.8,0.0,57.0,8.5,0,0,11.2,False
2016-11-22,20.6,11.2,16.0,0.0,70.0,10.9,0,0,9.400000000000002,False
2016-11-23,20.5,12.6,16.0,0.0,75.0,12.4,0,0,7.9,False
2016-11-24,19.1,12.5,15.8,2.6,75.0,5.9,0,0,6.600000000000001,False
2016-11-25,18.9,9.9,14.4,0.0,65.0,9.2,0,0,8.999999999999998,False
2016-11-26,18.8,11.2,14.6,0.0,79.0,10.4,0,0,7.600000000000001,False
2016-11-27,18.1,12.6,15.0,0.2,81.0,9.4,0,0,5.500000000000002,False
2016-11-28,17.6,10.9,14.7,0.6,77.0,15.3,0,0,6.700000000000001,False
2016-11-29,16.6,12.6,14.6,31.6,91.0,15.5,0,0,4.000000000000002,False
2016-11-30,17.2,12.3,14.5,17.9,86.0,14.0,0,0,4.899999999999999,False
2016-12-01,15.3,10.3,12.3,7.7,80.0,6.5,0,0,5.0,False
2016-12-02,14.1,7.8,11.3,0.0,62.0,21.4,0,0,6.3,False
2016-12-03,16.8,9.9,12.8,1.7,72.0,15.8,0,0,6.9,False
2016-12-04,15.9,9.6,12.5,0.7,90.0,9.1,0,0,6.300000000000001,False
2016-12-05,15.8,10.5,12.9,1.3,89.0,6.9,0,0,5.300000000000001,False
2016-12-06,15.5,7.7,11.6,0.6,81.0,7.4,0,0,7.8,False
2016-12-07,16.1,8.3,12.0,1.1,80.0,10.0,0,0,7.800000000000001,False
2016-12-08,15.2,8.6,11.5,3.2,63.0,12.7,0,0,6.6,False
2016-12-09,15.7,6.7,11.0,0.0,72.0,10.9,0,0,9.0,False
2016-12-10,17.2,8.4,12.1,0.0,66.0,12.1,0,0,8.799999999999999,False
2016-12-11,18.0,8.5,12.8,0.0,73.0,9.0,0,0,9.5,False
2016-12-12,15.9,8.5,12.1,0.2,84.0,11.2,0,0,7.4,False
2016-12-13,16.8,10.5,12.8,0.0,75.0,23.7,0,0,6.300000000000001,False
2016-12-14,10.3,5.2,8.0,0.5,41.0,16.0,0,0,5.1000000000000005,False
2016-12-15,12.3,7.7,9.5,0.0,55.0,9.4,0,0,4.6000000000000005,False
2016-12-16,12.0,6.4,9.0,1.8,72.0,6.6,0,0,5.6,False
2016-12-17,11.1,6.5,8.7,1.4,65.0,17.1,0,0,4.6,False
2016-12-18,11.0,4.6,8.1,0.5,69.0,9.7,0,0,6.4,False
2016-12-19,12.4,6.1,8.9,3.3,68.0,7.5,0,0,6.300000000000001,False
2016-12-20,13.7,4.7,9.3,0.0,64.0,11.8,0,0,9.0,False
2016-12-21,9.3,5.1,7.6,8.1,72.0,11.3,0,0,4.200000000000001,False
2016-12-22,8.3,4.4,6.1,3.6,74.0,22.3,0,0,3.9,False
2016-12-23,11.0,5.2,7.9,0.0,74.0,16.8,0,0,5.8,False
2016-12-24,12.6,7.5,9.8,0.9,75.0,14.7,0,0,5.1,False
2016-12-25,14.7,5.0,9.9,0.0,75.0,9.0,0,0,9.7,False
2016-12-26,10.3,6.2,7.9,16.4,85.0,11.0,0,0,4.1000000000000005,False
2016-12-27,14.0,3.9,8.9,1.1,70.0,9.4,0,0,10.1,False
2016-12-28,12.5,7.3,9.7,17.3,76.0,20.1,0,0,5.2,False
2016-12-29,10.6,6.0,8.2,11.4,82.0,26.8,0,0,4.6,False
2016-12-30,9.6,3.7,6.7,5.5,83.0,9.7,0,0,5.9,False
2016-12-31,10.6,2.5,6.6,0.0,73.0,17.9,0,0,8.1,False
2017-01-01,11.5,1.8,7.0,0.9,69.0,10.4,0,0,9.7,False
2017-01-02,11.5,5.3,8.1,0.9,75.0,6.4,0,0,6.2,False
2017-01-03,12.6,3.7,8.4,0.6,70.0,6.2,0,0,8.899999999999999,False
2017-01-04,13.1,5.1,9.5,1.4,80.0,6.4,0,0,8.0,False
2017-01-05,13.6,9.0,12.1,23.1,86.0,19.2,0,0,4.6,False
2017-01-06,14.0,9.3,12.3,13.6,78.0,13.7,0,0,4.699999999999999,False
2017-01-07,13.2,7.4,11.0,14.1,76.0,26.0,0,0,5.799999999999999,False
2017-01-08,10.9,4.9,7.7,1.3,76.0,10.3,0,0,6.0,False
2017-01-09,9.1,1.7,6.0,2.4,73.0,8.0,0,0,7.399999999999999,False
2017-01-10,9.5,3.9,7.3,27.0,85.0,15.1,0,0,5.6,False
2017-01-11,13.2,4.5,8.4,0.0,72.0,10.5,0,0,8.7,False
2017-01-12,14.8,6.8,10.2,2.9,70.0,16.4,0,0,8.0,False
2017-01-13,12.9,6.4,10.1,0.5,73.0,6.2,0,0,6.5,False
2017-01-14,13.8,7.2,10.4,0.0,67.0,6.4,0,0,6.6000000000000005,False
2017-01-15,13.4,7.0,10.2,18.5,71.0,6.2,0,0,6.4,False
2017-01-16,14.2,10.3,12.0,13.7,89.0,10.0,0,0,3.899999999999999,False
2017-01-17,13.9,10.1,11.9,6.8,84.0,8.3,0,0,3.8000000000000007,False
2017-01-18,15.4,7.9,11.3,0.8,76.0,7.9,0,0,7.5,False
2017-01-19,16.3,6.9,12.3,0.3,63.0,10.9,0,0,9.4,False
2017-01-20,15.4,6.8,10.9,0.4,66.0,10.0,0,0,8.600000000000001,False
2017-01-21,14.6,7.5,11.1,0.3,57.0,8.2,0,0,7.1,False
2017-01-22,13.8,4.7,9.3,0.0,64.0,8.3,0,0,9.1,False
2017-01-23,13.7,7.2,10.3,0.0,54.0,8.4,0,0,6.499999999999999,False
2017-01-24,13.7,7.1,10.4,1.6,54.0,13.0,0,0,6.6,False
2017-01-25,16.8,8.9,12.5,13.0,70.0,18.4,0,0,7.9,False
2017-01-26,13.4,7.6,10.3,12.8,80.0,8.7,0,0,5.800000000000001,False
2017-01-27,10.2,4.6,6.5,4.0,50.0,13.2,0,0,5.6,False
2017-01-28,8.8,1.8,5.4,0.0,58.0,9.4,0,0,7.000000000000001,False
2017-01-29,10.2,3.4,7.1,0.0,67.0,10.0,0,0,6.799999999999999,False
2017-01-30,11.7,4.6,7.9,0.0,67.0,6.5,0,0,7.1,False
2017-01-31,12.3,5.2,9.0,0.8,69.0,9.3,0,0,7.1000000000000005,False
2017-02-01,12.4,4.7,9.1,0.0,64.0,9.8,0,0,7.7,False
2017-02-02,14.6,7.6,11.5,0.0,66.0,8.1,0,0,7.0,False
2017-02-03,14.3,7.4,11.2,0.0,67.0,5.9,0,0,6.9,False
2017-02-04,12.5,8.0,10.2,3.7,77.0,6.2,0,0,4.5,False
2017-02-05,15.4,8.3,11.5,0.6,75.0,8.2,0,0,7.1,False
2017-02-06,15.6,8.9,12.8,1.0,78.0,8.3,0,0,6.699999999999999,False
2017-02-07,16.4,9.7,13.1,2.1,80.0,12.5,0,0,6.699999999999999,False
2017-02-08,16.0,10.9,13.6,8.2,66.0,13.8,0,0,5.1,False
2017-02-09,17.1,11.3,13.6,3.4,68.0,13.1,0,0,5.800000000000001,False
2017-02-10,16.0,10.1,12.8,0.0,70.0,8.8,0,0,5.9,False
2017-02-11,16.4,10.4,13.3,0.3,63.0,6.4,0,0,5.999999999999998,False
2017-02-12,15.1,8.7,12.6,4.0,63.0,6.1,0,0,6.4,False
2017-02-13,11.9,2.2,8.4,1.1,69.0,8.8,0,0,9.7,False
2017-02-14,11.6,2.2,7.6,0.1,61.0,12.8,0,0,9.4,False
2017-02-15,11.8,2.1,7.7,0.0,58.0,8.1,0,0,9.7,False
2017-02-16,12.0,4.7,8.3,0.0,55.0,11.4,0,0,7.3,False
2017-02-17,13.8,5.8,9.5,0.0,59.0,10.4,0,0,8.0,False
2017-02-18,13.5,7.3,10.6,0.1,68.0,8.4,0,0,6.2,False
2017-02-19,13.8,8.1,11.3,0.1,72.0,12.1,0,0,5.700000000000001,False
2017-02-20,14.7,8.6,11.9,1.0,74.0,9.6,0,0,6.1,False
2017-02-21,15.3,8.7,12.3,1.6,78.0,8.1,0,0,6.600000000000001,False
2017-02-22,16.2,8.0,12.8,0.2,68.0,8.7,0,0,8.2,False
2017-02-23,17.7,9.6,14.5,0.0,62.0,6.8,0,0,8.1,False
2017-02-24,16.8,10.9,13.9,0.0,69.0,15.2,0,0,5.9,False
2017-02-25,15.7,9.6,13.0,0.0,68.0,7.1,0,0,6.1,False
2017-02-26,16.9,10.2,13.5,0.0,76.0,7.2,0,0,6.699999999999999,False
2017-02-27,18.3,10.7,15.6,0.0,64.0,5.8,0,0,7.600000000000001,False
2017-02-28,21.5,12.8,17.2,0.0,40.0,10.1,0,0,8.7,False
2017-03-01,21.3,13.6,17.7,0.0,55.0,6.8,0,0,7.700000000000001,False
2017-03-02,17.6,9.2,14.1,5.9,73.0,13.0,0,0,8.400000000000002,False
2017-03-03,17.7,6.6,13.5,0.0,59.0,9.3,0,0,11.1,False
2017-03-04,18.5,11.9,15.9,0.0,54.0,6.5,0,0,6.6,False
2017-03-05,17.3,10.3,14.6,0.0,60.0,8.5,0,0,7.0,False
2017-03-06,17.6,10.4,15.0,0.0,57.0,7.4,0,0,7.200000000000001,False
2017-03-07,17.1,10.7,14.5,0.0,64.0,9.4,0,0,6.400000000000002,False
2017-03-08,16.0,11.2,13.3,9.0,75.0,12.4,0,0,4.800000000000001,False
2017-03-09,15.1,11.4,13.4,31.9,80.0,15.9,0,0,3.6999999999999993,False
2017-03-10,15.6,9.9,12.4,4.6,76.0,10.9,0,0,5.699999999999999,False
2017-03-11,15.0,10.4,11.9,6.8,80.0,10.4,0,0,4.6,False
2017-03-12,15.6,9.5,12.5,24.0,78.0,16.4,0,0,6.1,False
2017-03-13,16.8,7.8,12.9,0.2,73.0,7.3,0,0,9.0,False
2017-03-14,16.2,7.3,12.8,1.7,67.0,10.2,0,0,8.899999999999999,False
2017-03-15,15.3,9.7,12.8,0.0,61.0,9.7,0,0,5.600000000000001,False
2017-03-16,14.0,8.3,11.8,0.8,68.0,7.2,0,0,5.699999999999999,False
2017-03-17,16.2,7.1,11.9,0.7,66.0,9.5,0,0,9.1,False
2017-03-18,15.1,7.2,11.4,0.0,61.0,9.3,0,0,7.899999999999999,False
2017-03-19,16.5,10.4,13.4,0.0,62.0,8.4,0,0,6.1,False
2017-03-20,18.5,9.8,14.4,0.4,76.0,8.6,0,0,8.7,False
2017-03-21,20.0,14.2,17.3,0.0,71.0,7.3,0,0,5.800000000000001,False
2017-03-22,19.0,13.5,16.7,0.0,67.0,6.8,0,0,5.5,False
2017-03-23,19.8,12.5,16.5,0.0,64.0,8.8,0,0,7.300000000000001,False
2017-03-24,19.5,11.3,16.4,0.0,53.0,5.6,0,0,8.2,False
2017-03-25,21.2,13.1,18.6,0.0,53.0,10.0,0,0,8.1,False
2017-03-26,18.6,14.6,17.2,0.2,81.0,7.1,0,0,4.000000000000002,False
2017-03-27,17.6,13.9,15.5,1.3,86.0,8.4,0,0,3.700000000000001,False
2017-03-28,18.7,13.4,16.6,0.4,75.0,7.9,0,0,5.299999999999999,False
2017-03-29,19.6,12.9,17.0,0.2,61.0,12.4,0,0,6.700000000000001,False
2017-03-30,20.2,13.3,17.6,1.8,59.0,16.5,0,0,6.899999999999999,False
2017-03-31,17.5,12.6,15.2,1.7,76.0,10.8,0,0,4.9,False
2017-04-01,17.8,11.5,15.1,0.6,75.0,7.7,0,0,6.300000000000001,False
2017-04-02,20.0,13.3,17.1,0.0,70.0,7.2,0,0,6.699999999999999,False
2017-04-03,21.3,13.6,18.4,0.0,72.0,9.1,0,0,7.700000000000001,False
2017-04-04,20.0,15.6,18.2,0.0,73.0,10.7,0,0,4.4,False
2017-04-05,22.8,13.5,18.7,0.0,41.0,9.4,0,0,9.3,False
2017-04-06,21.9,12.8,18.4,3.0,56.0,9.8,0,0,9.099999999999998,False
2017-04-07,21.1,12.5,16.8,0.1,68.0,13.9,0,0,8.600000000000001,False
2017-04-08,21.6,11.8,16.5,1.2,64.0,23.4,0,0,9.8,False
2017-04-09,18.1,10.2,14.6,0.2,57.0,11.3,0,0,7.900000000000002,False
2017-04-10,18.1,10.6,14.6,0.0,61.0,10.8,0,0,7.500000000000002,False
2017-04-11,19.6,11.3,15.9,0.0,56.0,9.1,0,0,8.3,False
2017-04-12,21.9,16.3,18.8,5.2,43.0,13.7,0,0,5.599999999999998,False
2017-04-13,18.1,14.8,16.3,28.6,79.0,10.3,0,0,3.3000000000000007,False
2017-04-14,19.3,14.0,16.3,6.9,82.0,5.1,0,0,5.300000000000001,False
2017-04-15,21.5,13.5,18.4,0.0,75.0,9.6,0,0,8.0,False
2017-04-16,19.2,14.0,17.6,0.0,84.0,9.6,0,0,5.199999999999999,False
2017-04-17,18.7,11.9,16.1,0.3,83.0,9.4,0,0,6.799999999999999,False
2017-04-18,19.4,14.3,16.6,4.6,82.0,10.0,0,0,5.099999999999998,False
2017-04-19,19.2,13.9,16.6,2.3,84.0,11.8,0,0,5.299999999999999,False
2017-04-20,19.5,12.8,16.5,0.0,82.0,9.8,0,0,6.699999999999999,False
2017-04-21,20.5,13.0,17.1,0.8,78.0,10.5,0,0,7.5,False
2017-04-22,21.4,14.1,18.3,0.6,76.0,10.5,0,0,7.299999999999999,False
2017-04-23,18.6,12.2,15.4,0.1,54.0,18.4,0,0,6.400000000000002,False
2017-04-24,19.1,10.8,16.0,0.0,57.0,9.3,0,0,8.3,False
2017-04-25,20.7,14.3,18.1,0.0,56.0,12.5,0,0,6.399999999999999,False
2017-04-26,22.6,14.3,19.3,0.0,54.0,7.9,0,0,8.3,False
2017-04-27,24.2,15.2,20.3,0.0,55.0,6.7,0,0,9.0,False
2017-04-28,25.8,16.1,21.5,0.0,55.0,6.3,0,0,9.7,False
2017-04-29,26.7,19.2,23.4,0.0,41.0,7.6,0,0,7.5,False
2017-04-30,26.0,18.0,22.9,0.0,42.0,7.1,0,0,8.0,False
2017-05-01,24.7,17.2,22.4,0.1,54.0,8.6,0,0,7.5,False
2017-05-02,24.9,17.2,21.5,0.0,61.0,8.9,0,0,7.699999999999999,False
2017-05-03,24.4,18.7,22.1,0.0,64.0,7.6,0,0,5.699999999999999,False
2017-05-04,24.5,19.2,21.8,0.0,75.0,8.8,0,0,5.300000000000001,False
2017-05-05,24.3,18.5,21.5,0.1,78.0,8.1,0,0,5.800000000000001,False
2017-05-06,23.8,18.4,20.9,0.1,77.0,11.0,0,0,5.400000000000002,False
2017-05-07,22.2,16.2,19.6,0.9,81.0,9.4,0,0,6.0,False
2017-05-08,22.9,16.6,19.9,0.0,81.0,10.0,0,0,6.299999999999997,False
2017-05-09,24.3,17.2,20.6,0.2,73.0,8.4,0,0,7.100000000000001,False
2017-05-10,23.3,16.9,20.7,0.0,74.0,9.7,0,0,6.400000000000002,False
2017-05-11,26.0,18.1,22.6,0.0,62.0,7.0,0,0,7.899999999999999,False
2017-05-12,27.5,19.3,23.6,0.0,55.0,8.7,0,0,8.2,False
2017-05-13,29.8,22.1,26.4,0.0,47.0,5.8,0,0,7.699999999999999,False
2017-05-14,27.5,22.0,25.0,0.0,61.0,5.6,0,0,5.5,False
2017-05-15,28.7,20.2,25.5,0.0,49.0,8.4,0,0,8.5,False
2017-05-16,28.5,19.5,24.2,0.0,45.0,12.5,0,0,9.0,False
2017-05-17,25.5,19.5,23.1,3.6,54.0,11.8,0,0,6.0,False
2017-05-18,24.0,18.1,21.6,4.5,70.0,11.3,0,0,5.899999999999999,False
2017-05-19,21.3,16.8,18.6,15.2,83.0,9.4,0,0,4.5,False
2017-05-20,21.4,16.2,18.4,17.0,79.0,6.9,0,0,5.199999999999999,False
2017-05-21,24.0,15.7,20.2,0.0,67.0,14.1,0,0,8.3,False
2017-05-22,21.8,16.1,18.2,9.0,87.0,9.4,0,0,5.699999999999999,False
2017-05-23,22.9,14.6,19.7,0.0,73.0,8.3,0,0,8.299999999999999,False
2017-05-24,24.2,18.6,22.2,0.0,58.0,8.8,0,0,5.599999999999998,False
2017-05-25,22.6,18.7,20.9,0.0,79.0,8.4,0,0,3.900000000000002,False
2017-05-26,23.0,16.5,20.4,5.6,82.0,10.9,0,0,6.5,False
2017-05-27,23.8,17.0,20.3,9.0,83.0,10.8,0,0,6.800000000000001,False
2017-05-28,22.9,16.6,20.7,0.0,71.0,8.7,0,0,6.299999999999997,False
2017-05-29,22.2,17.9,20.6,0.2,74.0,9.2,0,0,4.300000000000001,False
2017-05-30,23.4,17.3,20.2,1.1,76.0,19.3,0,0,6.099999999999998,False
2017-05-31,22.5,16.9,20.3,0.1,80.0,9.4,0,0,5.600000000000001,False
2017-06-01,26.4,18.4,23.1,0.0,63.0,6.3,0,0,8.0,False
2017-06-02,28.9,20.5,25.0,0.0,59.0,7.6,0,0,8.399999999999999,False
2017-06-03,28.7,22.7,26.2,0.0,65.0,8.0,0,0,6.0,False
2017-06-04,27.2,22.1,24.9,0.5,77.0,9.4,0,0,5.099999999999998,False
2017-06-05,26.7,20.4,23.9,0.4,77.0,12.6,0,0,6.300000000000001,False
2017-06-06,26.5,19.9,24.1,0.0,77.0,10.5,0,0,6.600000000000001,False
2017-06-07,28.1,22.7,25.9,0.0,74.0,8.8,0,0,5.400000000000002,False
2017-06-08,30.2,24.6,27.3,0.0,60.0,11.5,0,0,5.599999999999998,False
2017-06-09,27.4,21.9,25.6,0.0,75.0,8.7,0,0,5.5,False
2017-06-10,27.7,22.8,25.6,0.0,68.0,7.2,0,0,4.899999999999999,False
2017-06-11,27.4,23.0,25.7,0.0,64.0,10.8,0,0,4.399999999999999,False
2017-06-12,27.8,22.9,25.3,0.0,67.0,6.8,0,0,4.900000000000002,False
2017-06-13,26.2,20.7,24.0,0.6,71.0,9.1,0,0,5.5,False
2017-06-14,26.9,19.8,24.0,0.2,79.0,10.1,0,0,7.099999999999998,False
2017-06-15,30.1,23.6,27.4,0.0,60.0,10.0,0,0,6.5,False
2017-06-16,30.9,25.5,28.1,0.0,58.0,8.1,0,0,5.399999999999999,False
2017-06-17,29.2,23.8,26.9,1.5,68.0,9.2,0,0,5.399999999999999,False
2017-06-18,29.2,22.3,25.3,0.2,77.0,14.8,0,0,6.899999999999999,False
2017-06-19,30.6,21.6,25.3,4.0,70.0,25.2,0,0,9.0,False
2017-06-20,26.5,20.2,24.0,0.4,66.0,9.4,0,0,6.300000000000001,False
2017-06-21,29.2,21.3,25.2,1.1,55.0,13.4,0,0,7.899999999999999,False
2017-06-22,29.7,21.0,26.3,0.0,50.0,11.4,0,0,8.7,False
2017-06-23,31.7,23.1,28.1,0.0,45.0,11.5,0,0,8.599999999999998,False
2017-06-24,33.3,24.2,29.3,0.0,44.0,11.4,0,0,9.099999999999998,False
2017-06-25,34.2,25.7,30.3,0.0,42.0,9.8,0,0,8.500000000000004,False
2017-06-26,33.9,26.1,30.5,0.0,46.0,8.3,0,0,7.799999999999997,False
2017-06-27,32.9,25.6,29.4,0.0,59.0,9.1,0,0,7.299999999999997,False
2017-06-28,32.9,26.1,29.6,0.0,62.0,7.9,0,0,6.799999999999997,False
2017-06-29,35.0,26.2,31.0,0.0,58.0,9.2,0,0,8.8,False
2017-06-30,38.8,28.6,33.9,0.0,35.0,9.4,0,0,10.199999999999996,False
2017-07-01,40.6,31.4,36.2,0.0,25.0,15.3,0,0,9.200000000000005,False
2017-07-02,39.3,29.4,35.1,0.0,28.0,10.3,0,0,9.9,False
2017-07-03,36.5,27.5,33.8,0.0,43.0,11.9,0,0,9.0,False
2017-07-04,32.3,26.4,29.5,0.0,67.0,9.5,0,0,5.899999999999999,False
2017-07-05,33.0,24.9,29.5,0.0,59.0,11.6,0,0,8.100000000000001,False
2017-07-06,33.7,25.5,30.4,0.0,59.0,8.1,0,0,8.200000000000003,False
2017-07-07,35.1,27.1,31.6,0.0,45.0,13.3,0,0,8.0,False
2017-07-08,34.8,26.7,31.3,0.0,38.0,12.9,0,0,8.099999999999998,False
2017-07-09,35.4,27.0,31.5,0.0,34.0,12.3,0,0,8.399999999999999,False
2017-07-10,36.1,30.3,32.9,0.0,31.0,11.9,0,0,5.800000000000001,False
2017-07-11,36.9,26.6,32.7,0.0,35.0,12.8,0,0,10.299999999999995,False
2017-07-12,37.5,28.8,33.6,0.0,36.0,11.6,0,0,8.7,False
2017-07-13,37.4,28.8,34.1,0.0,35.0,9.9,0,0,8.599999999999998,False
2017-07-14,35.7,29.3,32.8,0.0,38.0,8.3,0,0,6.400000000000002,False
2017-07-15,34.0,27.1,30.4,0.0,66.0,8.6,0,0,6.899999999999999,False
2017-07-16,32.9,26.5,29.6,0.0,74.0,9.4,0,0,6.399999999999999,False
2017-07-17,31.6,25.7,28.6,0.0,75.0,10.4,0,0,5.900000000000002,False
2017-07-18,36.0,26.1,30.4,0.0,60.0,21.4,0,0,9.9,False
2017-07-19,32.6,25.6,29.4,0.0,54.0,10.9,0,0,7.0,False
2017-07-20,32.7,27.7,30.0,0.0,60.0,8.5,0,0,5.000000000000004,False
2017-07-21,32.7,27.0,29.5,0.0,69.0,9.4,0,0,5.700000000000003,False
2017-07-22,33.1,27.2,30.0,0.0,73.0,8.7,0,0,5.900000000000002,False
2017-07-23,35.3,27.5,31.4,0.0,66.0,10.8,0,0,7.799999999999997,False
2017-07-24,35.2,28.3,32.0,0.0,58.0,10.8,0,0,6.900000000000002,False
2017-07-25,33.8,27.0,30.7,0.0,64.0,11.6,0,0,6.799999999999997,False
2017-07-26,35.0,26.6,31.1,0.0,62.0,11.5,0,0,8.399999999999999,False
2017-07-27,34.5,25.6,29.4,0.1,69.0,18.4,0,0,8.899999999999999,False
2017-07-28,31.8,23.8,28.1,0.6,66.0,11.2,0,0,8.0,False
2017-07-29,32.7,25.5,29.7,0.0,51.0,9.8,0,0,7.200000000000003,False
2017-07-30,35.3,26.6,31.3,0.0,41.0,11.6,0,0,8.699999999999996,False
2017-07-31,36.4,28.5,32.9,0.0,35.0,11.8,0,0,7.899999999999999,False
2017-08-01,36.2,28.4,32.8,0.0,38.0,11.7,0,0,7.800000000000004,False
2017-08-02,34.8,28.0,31.4,0.0,60.0,10.3,0,0,6.799999999999997,False
2017-08-03,33.2,27.1,30.1,0.0,64.0,13.8,0,0,6.100000000000001,False
2017-08-04,31.4,26.6,28.7,5.8,78.0,10.9,0,0,4.799999999999997,False
2017-08-05,29.2,25.1,27.4,0.1,79.0,11.7,0,0,4.099999999999998,False
2017-08-06,30.0,25.3,27.9,1.4,77.0,8.7,0,0,4.699999999999999,False
2017-08-07,30.5,26.5,28.2,1.0,81.0,9.9,0,0,4.0,False
2017-08-08,32.1,27.3,29.6,0.0,73.0,9.1,0,0,4.800000000000001,False
2017-08-09,32.9,27.3,30.6,0.0,70.0,9.0,0,0,5.599999999999998,False
2017-08-10,32.6,26.2,29.5,0.0,79.0,10.2,0,0,6.400000000000002,False
2017-08-11,32.8,26.8,29.7,0.1,81.0,10.5,0,0,5.9999999999999964,False
2017-08-12,33.3,27.9,29.9,0.0,82.0,10.6,0,0,5.399999999999999,False
2017-08-13,30.9,27.1,28.8,0.1,86.0,9.6,0,0,3.799999999999997,False
2017-08-14,32.0,26.7,29.1,0.0,77.0,11.4,0,0,5.300000000000001,False
2017-08-15,32.4,26.2,29.6,0.0,71.0,10.5,0,0,6.199999999999999,False
2017-08-16,32.9,26.7,29.5,0.0,71.0,8.3,0,0,6.199999999999999,False
2017-08-17,30.4,25.4,28.3,0.0,71.0,11.6,0,0,5.0,False
2017-08-18,31.1,24.6,28.1,0.0,69.0,9.0,0,0,6.5,False
2017-08-19,30.3,26.4,28.3,0.3,73.0,9.2,0,0,3.900000000000002,False
2017-08-20,30.2,26.1,27.8,1.3,80.0,10.8,0,0,4.099999999999998,False
