date,antalya_min,antalya_max,antalya_avg,n_varieties,antalya_sıkmalık_price,antalya_valencia_price,is_price_ffill,price_lag_1d,price_lag_3d,price_lag_7d,price_lag_14d,price_lag_30d,price_ma_7d,price_std_7d,price_ma_14d,price_std_14d,price_ma_30d,price_std_30d,price_change_7d,price_change_14d,price_change_30d,price_spread,price_spread_pct,istanbul_price,antalya_istanbul_spread,antalya_istanbul_ratio,month,day_of_year,week_of_year,month_sin,month_cos,is_harvest,season_phase,temp_max,temp_min,temp_mean,precipitation,humidity,frost,frost_7d,precip_7d,precip_30d,TRY_per_USD,policy_impact_score,policy_impact_30d_avg,event_frost_active,event_economic_active,ramadan_active,input_cost_index,tourism_intensity,cpi_index,target_7d,target_7d_change_pct,target_14d,target_14d_change_pct,target_30d,target_30d_change_pct,target_60d,target_60d_change_pct,target_90d,target_90d_change_pct,sell_signal_14d,hold_signal_14d
2025-09-05,30.0,70.0,48.75,2,42.5,55.0,0,48.75,48.75,46.25,45.5,51.25,48.035714285714285,1.2198750911856713,48.035714285714285,1.1720180773462556,48.78333333333333,1.7601103674904248,0.054054054054053946,0.0714285714285714,-0.04878048780487809,40.0,0.8205128205128205,50.0,1.25,1.0256410256410255,9,248,36,-1.0,-1.8369701987210297e-16,0,0,32.0,25.2,28.2,0.0,62.0,0,0.0,0.0,1.4,41.158,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,46.25,-5.128205128205132,55.0,12.82051282051282,83.75,71.79487179487178,45.0,-7.692307692307687,28.75,-41.02564102564102,0,1
2025-09-06,30.0,70.0,48.75,2,42.5,55.0,0,48.75,48.75,46.25,48.75,51.25,48.392857142857146,0.9449111825230813,48.035714285714285,1.1720180773462556,48.7,1.6973610348887962,0.054054054054053946,0.0,-0.04878048780487809,40.0,0.8205128205128205,,,,9,249,36,-1.0,-1.8369701987210297e-16,0,0,29.7,23.1,26.5,0.8,61.0,0,0.0,0.8000000000000054,1.9000000000000001,41.158,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,52.5,7.692307692307687,55.0,12.82051282051282,83.75,71.79487179487178,45.0,-7.692307692307687,28.75,-41.02564102564102,0,1
2025-09-08,30.0,65.0,46.25,2,40.0,52.5,0,48.75,48.75,46.25,48.75,51.25,48.392857142857146,0.9449111825230687,47.857142857142854,1.2431128952471369,48.53333333333333,1.6837628904523632,0.0,-0.05128205128205132,-0.09756097560975607,35.0,0.7567567567567568,50.0,3.75,1.0810810810810811,9,251,37,-1.0,-1.8369701987210297e-16,0,0,30.8,23.9,27.1,0.1,59.0,0,0.0,0.9000000000000054,2.0,41.299,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,52.5,13.513513513513509,55.0,18.918918918918926,83.75,81.08108108108108,45.0,-2.7027027027026973,28.75,-37.83783783783784,0,1
2025-09-09,30.0,65.0,46.25,2,40.0,52.5,0,46.25,48.75,48.75,48.75,51.25,48.035714285714285,1.2198750911856673,47.67857142857143,1.283881477532762,48.36666666666667,1.6527580571282694,-0.05128205128205132,-0.05128205128205132,-0.09756097560975607,35.0,0.7567567567567568,50.0,3.75,1.0810810810810811,9,252,37,-1.0,-1.8369701987210297e-16,0,0,30.4,23.8,27.1,0.0,59.0,0,0.0,0.9000000000000054,2.0,41.299,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,52.5,13.513513513513509,63.75,37.83783783783783,83.75,81.08108108108108,45.0,-2.7027027027026973,28.75,-37.83783783783784,0,1
2025-09-10,30.0,65.0,46.25,2,40.0,52.5,0,46.25,48.75,48.75,48.75,51.25,47.67857142857143,1.3363062095621219,47.5,1.297186304156955,48.2,1.6033370372983058,-0.05128205128205132,-0.05128205128205132,-0.09756097560975607,35.0,0.7567567567567568,50.0,3.75,1.0810810810810811,9,253,37,-1.0,-1.8369701987210297e-16,0,0,32.0,23.8,28.0,0.0,51.0,0,0.0,0.9000000000000054,2.0,41.299,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,52.5,13.513513513513509,78.75,70.27027027027026,83.75,81.08108108108108,33.75,-27.027027027027028,28.75,-37.83783783783784,0,1
2025-09-11,30.0,65.0,46.25,2,40.0,52.5,0,46.25,46.25,48.75,48.75,51.25,47.32142857142857,1.3363062095621199,47.32142857142857,1.2838814775327718,48.03333333333333,1.5337205907774691,-0.05128205128205132,-0.05128205128205132,-0.09756097560975607,35.0,0.7567567567567568,50.0,3.75,1.0810810810810811,9,254,37,-1.0,-1.8369701987210297e-16,0,0,33.6,24.4,29.0,0.0,40.0,0,0.0,0.9000000000000054,2.0,41.299,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,52.5,13.513513513513509,78.75,70.27027027027026,83.75,81.08108108108108,33.75,-27.027027027027028,28.75,-37.83783783783784,0,1
2025-09-12,30.0,65.0,46.25,2,40.0,52.5,0,46.25,46.25,48.75,46.25,51.25,46.964285714285715,1.2198750911856606,47.32142857142857,1.2838814775327718,47.86666666666667,1.4409846569652482,-0.05128205128205132,0.0,-0.09756097560975607,35.0,0.7567567567567568,50.0,3.75,1.0810810810810811,9,255,37,-1.0,-1.8369701987210297e-16,0,0,33.5,26.0,29.6,0.0,41.0,0,0.0,0.9000000000000054,2.0,41.299,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,52.5,13.513513513513509,81.25,75.67567567567568,83.75,81.08108108108108,33.75,-27.027027027027028,28.75,-37.83783783783784,0,1
2025-09-13,30.0,65.0,46.25,2,40.0,52.5,0,46.25,46.25,48.75,46.25,51.25,46.607142857142854,0.9449111825230543,47.32142857142857,1.2838814775327718,47.7,1.3202664307918701,-0.05128205128205132,0.0,-0.09756097560975607,35.0,0.7567567567567568,,,,9,256,37,-1.0,-1.8369701987210297e-16,0,0,33.2,26.5,29.5,0.0,53.0,0,0.0,0.9000000000000054,2.0,41.299,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,55.0,18.918918918918926,81.25,75.67567567567568,83.75,81.08108108108108,33.75,-27.027027027027028,28.75,-37.83783783783784,0,1
2025-09-15,30.0,80.0,52.5,2,45.0,60.0,0,46.25,46.25,48.75,46.25,48.75,47.142857142857146,2.3622779563076697,47.767857142857146,1.8461610004440279,47.825,1.5758823472625891,0.07692307692307687,0.1351351351351351,0.07692307692307687,50.0,0.9523809523809523,50.0,-2.5,0.9523809523809523,9,258,38,-1.0,-1.8369701987210297e-16,0,0,32.5,24.6,28.3,0.0,59.0,0,0.0,0.10000000000000533,2.0,41.31,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,55.0,4.761904761904767,81.25,54.761904761904766,83.75,59.52380952380953,33.75,-35.71428571428571,28.75,-45.238095238095234,0,1
2025-09-16,30.0,80.0,52.5,2,45.0,60.0,0,52.5,46.25,46.25,46.25,48.75,48.035714285714285,3.049687727964164,48.214285714285715,2.176926959962372,47.95,1.786443200984821,0.1351351351351351,0.1351351351351351,0.07692307692307687,50.0,0.9523809523809523,50.0,-2.5,0.9523809523809523,9,259,38,-1.0,-1.8369701987210297e-16,0,0,32.6,25.0,29.0,0.0,53.0,0,0.0,0.0,2.0,41.31,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,55.0,4.761904761904767,81.25,54.761904761904766,83.75,59.52380952380953,30.0,-42.85714285714286,28.75,-45.238095238095234,0,1
2025-09-17,30.0,80.0,52.5,2,45.0,60.0,0,52.5,46.25,46.25,48.75,48.75,48.92857142857143,3.3407655239053002,48.482142857142854,2.4601912951620686,48.075,1.9664754923642052,0.1351351351351351,0.07692307692307687,0.07692307692307687,50.0,0.9523809523809523,50.0,-2.5,0.9523809523809523,9,260,38,-1.0,-1.8369701987210297e-16,0,0,33.3,25.6,29.2,0.0,52.0,0,0.0,0.0,2.0,41.31,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,63.75,21.42857142857142,81.25,54.761904761904766,83.75,59.52380952380953,32.5,-38.095238095238095,28.75,-45.238095238095234,0,1
2025-09-18,30.0,80.0,52.5,2,45.0,60.0,0,52.5,52.5,46.25,48.75,48.75,49.82142857142857,3.3407655239052962,48.75,2.6854307776478716,48.2,2.1237572430921325,0.1351351351351351,0.07692307692307687,0.07692307692307687,50.0,0.9523809523809523,50.0,-2.5,0.9523809523809523,9,261,38,-1.0,-1.8369701987210297e-16,0,0,31.3,24.3,28.0,0.0,58.0,0,0.0,0.0,2.0,41.31,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,78.75,50.0,81.25,54.761904761904766,83.75,59.52380952380953,32.5,-38.095238095238095,20.0,-61.904761904761905,0,1
2025-09-19,30.0,75.0,52.5,2,47.5,57.5,0,52.5,52.5,46.25,48.75,48.75,50.714285714285715,3.0496877279641534,49.017857142857146,2.866357051599246,48.325,2.2630369433344772,0.1351351351351351,0.07692307692307687,0.07692307692307687,45.0,0.8571428571428571,50.0,-2.5,0.9523809523809523,9,262,38,-1.0,-1.8369701987210297e-16,0,0,30.6,20.8,25.8,0.0,36.0,0,0.0,0.0,2.0,41.31,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,78.75,50.0,81.25,54.761904761904766,83.75,59.52380952380953,32.0,-39.047619047619044,28.75,-45.238095238095234,0,1
2025-09-20,30.0,75.0,52.5,2,47.5,57.5,0,52.5,52.5,46.25,48.75,48.75,51.607142857142854,2.36227795630765,49.285714285714285,3.010968957982468,48.45,2.3874672772626884,0.1351351351351351,0.07692307692307687,0.07692307692307687,45.0,0.8571428571428571,,,,9,263,38,-1.0,-1.8369701987210297e-16,0,0,29.2,20.3,24.8,0.0,37.0,0,0.0,0.0,2.0,41.31,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,81.25,54.761904761904766,81.25,54.761904761904766,83.75,59.52380952380953,32.5,-38.095238095238095,28.75,-45.238095238095234,0,1
2025-09-22,30.0,80.0,55.0,2,50.0,60.0,0,52.5,52.5,46.25,48.75,48.75,52.857142857142854,0.9449111825230687,49.732142857142854,3.367640531180947,48.65833333333333,2.670466940098876,0.18918918918918926,0.1282051282051282,0.1282051282051282,50.0,0.9090909090909091,50.0,-5.0,0.9090909090909091,9,265,39,-1.0,-1.8369701987210297e-16,0,0,30.4,21.8,26.0,0.0,40.0,0,0.0,0.0,0.9,41.459,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,81.25,47.72727272727273,81.25,47.72727272727273,73.75,34.09090909090908,32.5,-40.90909090909091,28.75,-47.72727272727273,0,1
2025-09-23,30.0,80.0,55.0,2,50.0,60.0,0,55.0,52.5,52.5,48.75,45.5,53.214285714285715,1.2198750911856673,50.17857142857143,3.631365196012803,48.975,2.8408579932709057,0.04761904761904767,0.1282051282051282,0.20879120879120872,50.0,0.9090909090909091,50.0,-5.0,0.9090909090909091,9,266,39,-1.0,-1.8369701987210297e-16,0,0,30.2,21.4,25.6,0.0,48.0,0,0.0,0.0,0.9,41.459,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,81.25,47.72727272727273,81.25,47.72727272727273,73.75,34.09090909090908,31.25,-43.18181818181818,28.75,-47.72727272727273,0,1
2025-09-24,30.0,80.0,55.0,2,50.0,60.0,0,55.0,52.5,52.5,46.25,45.5,53.57142857142857,1.3363062095621219,50.80357142857143,3.656104709708344,49.291666666666664,2.966830519819682,0.04761904761904767,0.18918918918918926,0.20879120879120872,50.0,0.9090909090909091,50.0,-5.0,0.9090909090909091,9,267,39,-1.0,-1.8369701987210297e-16,0,0,30.6,19.9,25.4,0.0,41.0,0,0.0,0.0,0.9,41.459,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,81.25,47.72727272727273,83.75,52.27272727272727,73.75,34.09090909090908,31.25,-43.18181818181818,25.0,-54.54545454545454,0,1
2025-09-25,40.0,90.0,63.75,2,60.0,67.5,0,55.0,55.0,52.5,46.25,48.75,55.17857142857143,3.980981573144274,52.05357142857143,4.794005242355924,49.791666666666664,3.9675859796288413,0.2142857142857142,0.3783783783783783,0.3076923076923077,50.0,0.7843137254901961,50.0,-13.75,0.7843137254901961,9,268,39,-1.0,-1.8369701987210297e-16,0,0,32.1,22.4,27.2,0.0,41.0,0,0.0,0.0,0.9,41.459,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,81.25,27.450980392156854,83.75,31.372549019607842,73.75,15.686274509803933,31.25,-50.98039215686274,25.0,-60.7843137254902,0,1
2025-09-26,50.0,110.0,78.75,2,75.0,82.5,0,63.75,55.0,52.5,46.25,48.75,58.92857142857143,9.531432960773222,54.375,8.331329887377368,50.791666666666664,6.602012275962105,0.5,0.7027027027027026,0.6153846153846154,60.0,0.7619047619047619,50.0,-28.75,0.6349206349206349,9,269,39,-1.0,-1.8369701987210297e-16,0,0,31.7,23.4,27.5,0.0,39.0,0,0.0,0.0,0.9,41.459,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,81.25,3.1746031746031855,83.75,6.349206349206349,73.75,-6.349206349206349,31.25,-60.31746031746032,25.0,-68.25396825396825,0,1
2025-09-27,50.0,110.0,78.75,2,75.0,82.5,0,78.75,55.0,52.5,46.25,48.75,62.67857142857143,11.534110901396522,56.69642857142857,10.209431240952448,51.791666666666664,8.328410902502345,0.5,0.7027027027027026,0.6153846153846154,60.0,0.7619047619047619,,,,9,270,39,-1.0,-1.8369701987210297e-16,0,0,29.6,22.7,26.0,0.0,57.0,0,0.0,0.0,0.9,41.459,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,81.25,3.1746031746031855,83.75,6.349206349206349,56.25,-28.57142857142857,31.25,-60.31746031746032,25.0,-68.25396825396825,0,1
2025-09-29,50.0,120.0,81.25,2,75.0,87.5,0,78.75,63.75,52.5,46.25,48.75,66.78571428571429,12.392393980641039,59.19642857142857,11.639694423125363,52.875,9.88702345292157,0.5476190476190477,0.7567567567567568,0.6666666666666667,70.0,0.8615384615384616,62.5,-18.75,0.7692307692307693,9,272,40,-1.0,-1.8369701987210297e-16,0,0,29.3,20.3,24.1,0.6,68.0,0,0.0,0.6000000000000053,1.5,41.611,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,81.25,0.0,83.75,3.076923076923066,55.0,-32.30769230769231,31.25,-61.53846153846154,25.0,-69.23076923076923,0,0
2025-09-30,50.0,120.0,81.25,2,75.0,87.5,0,81.25,78.75,55.0,46.25,48.75,70.53571428571429,12.201800218468922,61.69642857142857,12.380264447991289,53.958333333333336,11.122763884789705,0.4772727272727273,0.7567567567567568,0.6666666666666667,70.0,0.8615384615384616,62.5,-18.75,0.7692307692307693,9,273,40,-1.0,-1.8369701987210297e-16,0,0,26.9,20.3,23.4,0.3,71.0,0,0.0,0.9000000000000052,1.8,41.611,0.0,0.0,0,0,0,920.0,0.7381578947368421,1830,81.25,0.0,83.75,3.076923076923066,55.0,-32.30769230769231,31.25,-61.53846153846154,25.0,-69.23076923076923,0,0
2025-10-01,50.0,120.0,81.25,2,75.0,87.5,0,81.25,78.75,55.0,52.5,46.25,74.28571428571429,10.553858468419413,63.75,13.100939484808505,55.125,12.080682428200616,0.4772727272727273,0.5476190476190477,0.7567567567567568,70.0,0.8615384615384616,62.5,-18.75,0.7692307692307693,10,274,40,-0.8660254037844386,0.5000000000000001,0,1,27.3,20.6,24.0,3.9,52.0,0,0.0,4.800000000000005,5.7,41.611,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,81.25,0.0,83.75,3.076923076923066,55.0,-32.30769230769231,30.0,-63.07692307692307,25.0,-69.23076923076923,0,0
2025-10-02,50.0,120.0,81.25,2,75.0,87.5,0,81.25,81.25,55.0,52.5,46.25,78.03571428571429,6.408699444616524,65.80357142857143,13.450471314100023,56.291666666666664,12.858997140961854,0.4772727272727273,0.5476190476190477,0.7567567567567568,70.0,0.8615384615384616,62.5,-18.75,0.7692307692307693,10,275,40,-0.8660254037844386,0.5000000000000001,0,1,28.2,19.7,23.6,0.1,55.0,0,0.0,4.900000000000005,5.8,41.611,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,83.75,3.076923076923066,83.75,3.076923076923066,55.0,-32.30769230769231,30.0,-63.07692307692307,25.0,-69.23076923076923,0,0
2025-10-03,50.0,120.0,81.25,2,75.0,87.5,0,81.25,81.25,63.75,52.5,46.25,80.53571428571429,1.219875091185482,67.85714285714286,13.457809530627049,57.458333333333336,13.488833717466909,0.27450980392156854,0.5476190476190477,0.7567567567567568,70.0,0.8615384615384616,80.0,-1.25,0.9846153846153847,10,276,40,-0.8660254037844386,0.5000000000000001,0,1,26.1,19.4,21.9,5.5,70.0,0,0.0,10.400000000000006,11.3,41.611,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,83.75,3.076923076923066,83.75,3.076923076923066,45.0,-44.61538461538461,29.5,-63.69230769230769,25.0,-69.23076923076923,0,0
2025-10-04,50.0,120.0,81.25,2,75.0,87.5,0,81.25,81.25,78.75,52.5,46.25,80.89285714285714,0.9449111825228267,69.91071428571429,13.123528174932245,58.625,13.990259850683838,0.031746031746031855,0.5476190476190477,0.7567567567567568,70.0,0.8615384615384616,,,,10,277,40,-0.8660254037844386,0.5000000000000001,0,1,26.8,19.1,22.2,2.4,69.0,0,0.0,12.800000000000004,13.7,41.611,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,83.75,3.076923076923066,83.75,3.076923076923066,45.0,-44.61538461538461,31.25,-61.53846153846154,25.0,-69.23076923076923,0,0
2025-10-06,50.0,120.0,81.25,2,75.0,87.5,0,81.25,81.25,78.75,52.5,48.75,81.25,0.0,71.96428571428571,12.42007414463538,59.708333333333336,14.449985582461128,0.031746031746031855,0.5476190476190477,0.6666666666666667,70.0,0.8615384615384616,90.0,8.75,1.1076923076923078,10,279,41,-0.8660254037844386,0.5000000000000001,0,1,25.4,17.3,21.4,0.0,62.0,0,0.0,12.800000000000004,13.7,41.733,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,83.75,3.076923076923066,83.75,3.076923076923066,45.0,-44.61538461538461,31.25,-61.53846153846154,25.0,-69.23076923076923,0,0
2025-10-07,50.0,120.0,81.25,2,75.0,87.5,0,81.25,81.25,81.25,52.5,48.75,81.25,0.0,74.01785714285714,11.278580910852028,60.791666666666664,14.813798805757843,0.0,0.5476190476190477,0.6666666666666667,70.0,0.8615384615384616,85.0,3.75,1.0461538461538462,10,280,41,-0.8660254037844386,0.5000000000000001,0,1,23.4,18.6,20.0,27.0,80.0,0,0.0,39.2,40.7,41.733,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,83.75,3.076923076923066,83.75,3.076923076923066,45.0,-44.61538461538461,28.75,-64.61538461538461,25.0,-69.23076923076923,0,0
2025-10-08,50.0,120.0,81.25,2,75.0,87.5,0,81.25,81.25,81.25,55.0,48.75,81.25,0.0,75.89285714285714,9.98109476697076,61.875,15.088638966522803,0.0,0.4772727272727273,0.6666666666666667,70.0,0.8615384615384616,82.5,1.25,1.0153846153846153,10,281,41,-0.8660254037844386,0.5000000000000001,0,1,21.9,17.1,19.5,0.3,67.0,0,0.0,39.2,41.0,41.733,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,83.75,3.076923076923066,83.75,3.076923076923066,45.0,-44.61538461538461,28.75,-64.61538461538461,25.0,-69.23076923076923,0,0
2025-10-09,50.0,120.0,81.25,2,75.0,87.5,0,81.25,81.25,81.25,55.0,48.75,81.25,0.0,77.76785714285714,8.029072346619563,62.958333333333336,15.279308091243134,0.0,0.4772727272727273,0.6666666666666667,70.0,0.8615384615384616,82.5,1.25,1.0153846153846153,10,282,41,-0.8660254037844386,0.5000000000000001,0,1,22.2,14.1,18.1,0.6,63.0,0,0.0,35.9,41.6,41.733,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,83.75,3.076923076923066,83.75,3.076923076923066,45.0,-44.61538461538461,28.75,-64.61538461538461,25.0,-69.23076923076923,0,0
2025-10-10,50.0,120.0,83.75,2,80.0,87.5,0,81.25,81.25,81.25,55.0,48.75,81.60714285714286,0.9449111825230672,79.82142857142857,4.775164688489383,64.125,15.491759489127343,0.03076923076923066,0.5227272727272727,0.7179487179487178,70.0,0.835820895522388,85.0,1.25,1.0149253731343284,10,283,41,-0.8660254037844386,0.5000000000000001,0,1,24.0,15.5,19.6,0.0,61.0,0,0.0,35.800000000000004,41.6,41.733,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,83.75,0.0,73.75,-11.940298507462687,45.0,-46.26865671641791,28.75,-65.67164179104478,25.0,-70.1492537313433,1,0
2025-10-11,50.0,120.0,83.75,2,80.0,87.5,0,83.75,81.25,81.25,63.75,48.75,81.96428571428571,1.219875091185664,81.25,1.3867504905623578,65.29166666666667,15.611402129110099,0.03076923076923066,0.3137254901960784,0.7179487179487178,70.0,0.835820895522388,,,,10,284,41,-0.8660254037844386,0.5000000000000001,0,1,24.7,16.9,20.4,0.2,65.0,0,0.0,30.500000000000004,41.0,41.733,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,83.75,0.0,73.75,-11.940298507462687,45.0,-46.26865671641791,28.75,-65.67164179104478,25.0,-70.1492537313433,1,0
2025-10-13,50.0,120.0,83.75,2,80.0,87.5,0,83.75,81.25,81.25,78.75,46.25,82.32142857142857,1.3363062095621165,81.60714285714286,1.3363062095613716,66.54166666666667,15.535288435739167,0.03076923076923066,0.06349206349206349,0.8108108108108107,70.0,0.835820895522388,80.0,-3.75,0.9552238805970149,10,286,42,-0.8660254037844386,0.5000000000000001,0,1,23.7,14.1,18.5,0.0,50.0,0,0.0,28.100000000000005,40.9,41.854,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,83.75,0.0,73.75,-11.940298507462687,45.0,-46.26865671641791,28.75,-65.67164179104478,25.0,-70.1492537313433,1,0
2025-10-14,50.0,120.0,83.75,2,80.0,87.5,0,83.75,83.75,81.25,78.75,46.25,82.67857142857143,1.3363062095621123,81.96428571428571,1.1720180773453726,67.79166666666667,15.353883499159071,0.03076923076923066,0.06349206349206349,0.8108108108108107,70.0,0.835820895522388,72.5,-11.25,0.8656716417910447,10,287,42,-0.8660254037844386,0.5000000000000001,0,1,23.8,15.0,19.2,0.0,58.0,0,0.0,28.100000000000005,40.9,41.854,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,83.75,0.0,73.75,-11.940298507462687,45.0,-46.26865671641791,28.75,-65.67164179104478,25.0,-70.1492537313433,1,0
2025-10-15,50.0,120.0,83.75,2,80.0,87.5,0,83.75,83.75,81.25,81.25,46.25,83.03571428571429,1.2198750911856502,82.14285714285714,1.2431128952462964,69.04166666666667,15.063383803422047,0.03076923076923066,0.03076923076923066,0.8108108108108107,70.0,0.835820895522388,70.0,-13.75,0.835820895522388,10,288,42,-0.8660254037844386,0.5000000000000001,0,1,23.8,16.1,19.8,0.0,66.0,0,0.0,1.1000000000000034,40.9,41.854,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,83.75,0.0,73.75,-11.940298507462687,33.75,-59.70149253731343,28.75,-65.67164179104478,27.5,-67.16417910447761,1,0
2025-10-16,50.0,120.0,83.75,2,80.0,87.5,0,83.75,83.75,81.25,81.25,46.25,83.39285714285714,0.944911182523038,82.32142857142857,1.2838814775319414,70.29166666666667,14.65730418910505,0.03076923076923066,0.03076923076923066,0.8108108108108107,70.0,0.835820895522388,70.0,-13.75,0.835820895522388,10,289,42,-0.8660254037844386,0.5000000000000001,0,1,24.3,16.2,20.0,0.0,64.0,0,0.0,0.8000000000000034,40.9,41.854,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,83.75,0.0,56.25,-32.83582089552238,33.75,-59.70149253731343,28.75,-65.67164179104478,27.5,-67.16417910447761,1,0
2025-10-17,50.0,120.0,83.75,2,80.0,87.5,0,83.75,83.75,81.25,81.25,46.25,83.75,0.0,82.5,1.297186304156137,71.54166666666667,14.125680229780993,0.03076923076923066,0.03076923076923066,0.8108108108108107,70.0,0.835820895522388,67.5,-16.25,0.8059701492537313,10,290,42,-0.8660254037844386,0.5000000000000001,0,1,25.0,16.2,20.5,0.0,58.0,0,0.0,0.20000000000000356,40.9,41.854,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,83.75,0.0,55.0,-34.32835820895522,33.75,-59.70149253731343,28.75,-65.67164179104478,27.5,-67.16417910447761,1,0
2025-10-18,50.0,120.0,83.75,2,80.0,87.5,0,83.75,83.75,83.75,81.25,46.25,83.75,0.0,82.67857142857143,1.2838814775319414,72.79166666666667,13.453637396459186,0.0,0.03076923076923066,0.8108108108108107,70.0,0.835820895522388,,,,10,291,42,-0.8660254037844386,0.5000000000000001,0,1,25.4,17.1,20.7,0.4,70.0,0,0.0,0.6000000000000036,41.3,41.854,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,73.75,-11.940298507462687,55.0,-34.32835820895522,33.75,-59.70149253731343,28.75,-65.67164179104478,27.5,-67.16417910447761,1,0
2025-10-20,50.0,120.0,83.75,2,80.0,87.5,0,83.75,83.75,83.75,81.25,52.5,83.75,0.0,82.85714285714286,1.2431128952462964,73.83333333333333,13.031515732978015,0.0,0.03076923076923066,0.5952380952380953,70.0,0.835820895522388,67.5,-16.25,0.8059701492537313,10,293,43,-0.8660254037844386,0.5000000000000001,0,1,24.6,18.2,21.2,0.0,70.0,0,0.0,0.4000000000000036,41.3,41.999,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,73.75,-11.940298507462687,55.0,-34.32835820895522,33.75,-59.70149253731343,28.75,-65.67164179104478,31.25,-62.68656716417911,1,0
2025-10-21,50.0,120.0,83.75,2,80.0,87.5,0,83.75,83.75,83.75,81.25,52.5,83.75,0.0,83.03571428571429,1.1720180773453726,74.875,12.505817611733114,0.0,0.03076923076923066,0.5952380952380953,70.0,0.835820895522388,67.5,-16.25,0.8059701492537313,10,294,43,-0.8660254037844386,0.5000000000000001,0,1,27.0,17.5,21.4,0.0,66.0,0,0.0,0.4000000000000036,41.3,41.999,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,73.75,-11.940298507462687,55.0,-34.32835820895522,30.0,-64.17910447761194,28.75,-65.67164179104478,31.25,-62.68656716417911,1,0
2025-10-22,50.0,120.0,83.75,2,80.0,87.5,0,83.75,83.75,83.75,81.25,52.5,83.75,0.0,83.21428571428571,1.0645382840648543,75.91666666666667,11.862781069911346,0.0,0.03076923076923066,0.5952380952380953,70.0,0.835820895522388,57.5,-26.25,0.6865671641791045,10,295,43,-0.8660254037844386,0.5000000000000001,0,1,25.6,18.3,21.2,4.6,68.0,0,0.0,5.0000000000000036,45.9,41.999,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,73.75,-11.940298507462687,45.0,-46.26865671641791,32.5,-61.19402985074627,28.75,-65.67164179104478,31.25,-62.68656716417911,1,0
2025-10-23,50.0,120.0,83.75,2,80.0,87.5,0,83.75,83.75,83.75,81.25,52.5,83.75,0.0,83.39285714285714,0.9078412990021056,76.95833333333333,11.081999098673128,0.0,0.03076923076923066,0.5952380952380953,70.0,0.835820895522388,57.5,-26.25,0.6865671641791045,10,296,43,-0.8660254037844386,0.5000000000000001,0,1,23.3,17.2,20.2,25.9,80.0,0,0.0,30.900000000000002,71.8,41.999,0.0,0.0,0,0,0,920.0,0.4428947368421052,1830,73.75,-11.940298507462687,45.0,-46.26865671641791,32.5,-61.19402985074627,20.0,-76.11940298507463,31.25,-62.68656716417911,1,0
